client,cluster,offer_id,free_to_sell_amount,date
MaX_Dz,Санкт-Петербург и СЗО,Коньки_детские,6,2024-07-04
MaX_Dz,Поволжье,Автополив_6,5,2024-07-04
MaX_Dz,Юг,Велосумка_10л,5,2024-07-04
MaX_Dz,Санкт-Петербург и СЗО,Отпугиватель2,5,2024-07-04
MaX_Dz,Москва-Запад,Замок_электрон4сWIFI,5,2024-07-04
MaX_Dz,Поволжье,Сушило_нов_черный,5,2024-07-04
MaX_Dz,Поволжье,Велосумка_10л,5,2024-07-04
MaX_Dz,Москва-Запад,Сушило_нов_черный,5,2024-07-04
MaX_Dz,Москва-Восток и Дальние регионы,Отпугиватель_зеленый,5,2024-07-04
MaX_Dz,Санкт-Петербург и СЗО,Шлем-маска черный,5,2024-07-04
MaX_Dz,Дон,Отпугиватель_зеленый,5,2024-07-04
MaX_Dz,Дон,Замок_электрон_6_без_завертки,5,2024-07-04
MaX_Dz,Юг,Отпугиватель_зеленый,5,2024-07-04
MaX_Dz,Москва-Восток и Дальние регионы,Велосумка_75л,4,2024-07-04
MaX_Dz,Поволжье,Зарядная_станция01,4,2024-07-04
MaX_Dz,Москва-Запад,Отпугиватель2,4,2024-07-04
MaX_Dz,Москва-Восток и Дальние регионы,Замок_электрон_6_без_завертки,4,2024-07-04
MaX_Dz,Юг,Отпугиватель2,4,2024-07-04
MaX_Dz,Юг,Замок_электрон2 накладной,4,2024-07-04
MaX_Dz,Юг,Автополив_6,4,2024-07-04
MaX_Dz,Санкт-Петербург и СЗО,Сушило_нов_черный,4,2024-07-04
MaX_Dz,Москва-Запад,Велосумка_10л,4,2024-07-04
MaX_Dz,Санкт-Петербург и СЗО,Замок_электрон2 накладной,4,2024-07-04
MaX_Dz,Дон,Велосумка_10л,3,2024-07-04
MaX_Dz,Дон,Замок_электрон2 накладной,3,2024-07-04
MaX_Dz,Санкт-Петербург и СЗО,Велосумка_75л,3,2024-07-04
MaX_Dz,Москва-Восток и Дальние регионы,Замок_электрон4сWIFI,3,2024-07-04
MaX_Dz,Москва-Запад,Зарядная_станция01,3,2024-07-04
MaX_Dz,Поволжье,Велосумка_75л,3,2024-07-04
MaX_Dz,Урал,Автополив_2,3,2024-07-04
MaX_Dz,Поволжье,Замок_электрон 9,3,2024-07-04
MaX_Dz,Поволжье,Автополив_5,3,2024-07-04
MaX_Dz,Урал,Коньки_детские,3,2024-07-04
MaX_Dz,Дон,Велосумка_75л,3,2024-07-04
MaX_Dz,Дон,Велосумка для руля,3,2024-07-04
MaX_Dz,Юг,Смарт_карта01,3,2024-07-04
MaX_Dz,Дон,Велосумка_с_экраном,2,2024-07-04
MaX_Dz,Санкт-Петербург и СЗО,Замок_электрон4сWIFI,2,2024-07-04
MaX_Dz,Москва-Восток и Дальние регионы,Велосумка для руля,2,2024-07-04
MaX_Dz,Дон,Замок_электрон 9,2,2024-07-04
MaX_Dz,Юг,Велосумка_75л,2,2024-07-04
MaX_Dz,Москва-Восток и Дальние регионы,Зарядная_станция01,2,2024-07-04
MaX_Dz,Юг,Шлем-маска черный,2,2024-07-04
MaX_Dz,Юг,Велосумка для руля,2,2024-07-04
MaX_Dz,Поволжье,Велосумка_20л,2,2024-07-04
MaX_Dz,Урал,Автополив_6,2,2024-07-04
MaX_Dz,Москва-Восток и Дальние регионы,Коньки_детские,2,2024-07-04
MaX_Dz,Юг,Велосумка_с_экраном,2,2024-07-04
MaX_Dz,Санкт-Петербург и СЗО,Автополив_6,1,2024-07-04
MaX_Dz,Дальний Восток,Сушило_нов_сталь,1,2024-07-04
MaX_Dz,Поволжье,Автополив4_квадратный,1,2024-07-04
MaX_Dz,Санкт-Петербург и СЗО,Велосумка_10л,1,2024-07-04
MaX_Dz,Дон,Замок_электрон4сWIFI,1,2024-07-04
MaX_Dz,Дон,Автополив_2,1,2024-07-04
MaX_Dz,Дон,Автополив_6,1,2024-07-04
MaX_Dz,Калининград,Автополив 1,1,2024-07-04
MaX_Dz,Калининград,Велосумка_30л,1,2024-07-04
MaX_Dz,Урал,Полотенцесушитель,1,2024-07-04
MaX_Dz,Сибирь,Велосумка_10л,1,2024-07-04
MaX_Dz,Сибирь,Автополив_6,1,2024-07-04
MaX_Dz,Сибирь,Замок_электрон 8,1,2024-07-04
MaX_Dz,Юг,Замок_электрон 9,1,2024-07-04
MaX_Dz,Поволжье,Велосумка для руля,1,2024-07-04
MaX_Dz,Дон,Автополив 1,0,2024-07-04
MaX_Dz,Дон,Автополив4_квадратный,0,2024-07-04
MaX_Dz,Москва-Восток и Дальние регионы,Велосумка_с_экраном,0,2024-07-04
MaX_Dz,Санкт-Петербург и СЗО,Автополив4_квадратный,0,2024-07-04
MaX_Dz,Поволжье,Автополив 1,0,2024-07-04
MaX_Dz,Санкт-Петербург и СЗО,Автополив 1,0,2024-07-04
MaX_Dz,Москва-Запад,Автополив 1,0,2024-07-04
MaX_Dz,Москва-Восток и Дальние регионы,Сушило_нов_черный,0,2024-07-04
MaX_Dz,Москва-Запад,Автополив4_квадратный,0,2024-07-04
MaX_Dz,Поволжье,Велосумка_30л,0,2024-07-04
MaX_Dz,Урал,Автополив 1,0,2024-07-04
MaX_Dz,Сибирь,Смарт_карта01,0,2024-07-04
MaX_Dz,Сибирь,Отпугиватель2,0,2024-07-04
MaX_Dz,Сибирь,Отпугиватель_зеленый,0,2024-07-04
MaX_Dz,Сибирь,Велосумка_75л,0,2024-07-04
MaX_Dz,Сибирь,Велосумка_20л,0,2024-07-04
MaX_Dz,Сибирь,Замок_электрон_6_без_завертки,0,2024-07-04
MaX_Dz,Сибирь,Зарядная_станция01,0,2024-07-04
MaX_Dz,Сибирь,Автополив 1,0,2024-07-04
MaX_Dz,Урал,Сушило_нов_черный,0,2024-07-04
MaX_Dz,Юг,Автополив 1,0,2024-07-04
MaX_Dz,Урал,Отпугиватель_зеленый,0,2024-07-04
MaX_Dz,Урал,Замок_электрон_6_без_завертки,0,2024-07-04
MaX_Dz,Урал,Автополив_5,0,2024-07-04
MaX_Dz,Юг,Автополив4_квадратный,0,2024-07-04
MaX_Dz,Юг,Замок_электрон 8,0,2024-07-04
MaX_Dz,Москва-Запад,5 сушил,53,2024-07-05
MaX_Dz,Москва-Восток и Дальние регионы,Автополив 1,39,2024-07-05
MaX_Dz,Москва-Запад,Замок_на_шкафчик,35,2024-07-05
MaX_Dz,Москва-Восток и Дальние регионы,Полотенцесушитель,30,2024-07-05
MaX_Dz,Санкт-Петербург и СЗО,Замок_на_шкафчик,29,2024-07-05
MaX_Dz,Поволжье,Замок_на_шкафчик,21,2024-07-05
MaX_Dz,Москва-Запад,Замок_электрон 8,19,2024-07-05
MaX_Dz,Дон,Автополив 1,18,2024-07-05
MaX_Dz,Москва-Восток и Дальние регионы,Смарт_карта01,17,2024-07-05
MaX_Dz,Санкт-Петербург и СЗО,Автополив_5,15,2024-07-05
MaX_Dz,Санкт-Петербург и СЗО,Отпугиватель_зеленый,15,2024-07-05
MaX_Dz,Санкт-Петербург и СЗО,Смарт_карта01,15,2024-07-05
MaX_Dz,Москва-Восток и Дальние регионы,Замок_на_шкафчик,15,2024-07-05
MaX_Dz,Поволжье,Замок_электрон 8,14,2024-07-05
MaX_Dz,Москва-Запад,Полотенцесушитель,14,2024-07-05
MaX_Dz,Москва-Восток и Дальние регионы,5 сушил,14,2024-07-05
MaX_Dz,Юг,Замок_на_шкафчик,13,2024-07-05
MaX_Dz,Юг,Автополив_5,13,2024-07-05
MaX_Dz,Поволжье,Полотенцесушитель,13,2024-07-05
MaX_Dz,Москва-Запад,Коньки_детские,12,2024-07-05
MaX_Dz,Сибирь,Замок_на_шкафчик,11,2024-07-05
MaX_Dz,Москва-Восток и Дальние регионы,Автополив4_квадратный,11,2024-07-05
MaX_Dz,Сибирь,Автополив_5,11,2024-07-05
MaX_Dz,Москва-Запад,Замок_электрон2 накладной,11,2024-07-05
MaX_Dz,Москва-Запад,Отпугиватель_зеленый,11,2024-07-05
MaX_Dz,Дон,Замок_электрон 8,10,2024-07-05
MaX_Dz,Дон,Сушило_нов_черный,10,2024-07-05
MaX_Dz,Сибирь,Полотенцесушитель,10,2024-07-05
MaX_Dz,Санкт-Петербург и СЗО,Полотенцесушитель,10,2024-07-05
MaX_Dz,Москва-Запад,Замок_электрон_6_без_завертки,10,2024-07-05
MaX_Dz,Сибирь,Коньки_детские,10,2024-07-05
MaX_Dz,Санкт-Петербург и СЗО,Сушило_нов_сталь,10,2024-07-05
MaX_Dz,Москва-Восток и Дальние регионы,Замок_электрон 9,10,2024-07-05
MaX_Dz,Юг,Полотенцесушитель,10,2024-07-05
MaX_Dz,Сибирь,Сушило_нов_сталь,10,2024-07-05
MaX_Dz,Юг,Велосумка_20л,9,2024-07-05
MaX_Dz,Юг,Сушило_нов_сталь,9,2024-07-05
MaX_Dz,Москва-Запад,Велосумка для руля,9,2024-07-05
MaX_Dz,Москва-Запад,Автополив4_квадратный,9,2024-07-05
MaX_Dz,Дон,Полотенцесушитель,9,2024-07-05
MaX_Dz,Дон,Замок_на_шкафчик,9,2024-07-05
MaX_Dz,Юг,Сушило_нов_черный,9,2024-07-05
MaX_Dz,Москва-Запад,Автополив_5,9,2024-07-05
MaX_Dz,Москва-Восток и Дальние регионы,Замок_электрон2 накладной,9,2024-07-05
MaX_Dz,Москва-Запад,Сушило_нов_сталь,9,2024-07-05
MaX_Dz,Поволжье,5 сушил,8,2024-07-05
MaX_Dz,Москва-Восток и Дальние регионы,Замок_электрон 8,8,2024-07-05
MaX_Dz,Москва-Восток и Дальние регионы,Сушило_нов_сталь,8,2024-07-05
MaX_Dz,Сибирь,Замок_электрон2 накладной,8,2024-07-05
MaX_Dz,Сибирь,Автополив_2,8,2024-07-05
MaX_Dz,Урал,Замок_электрон2 накладной,8,2024-07-05
MaX_Dz,Урал,Замок_электрон 8,8,2024-07-05
MaX_Dz,Дон,Автополив4_квадратный,8,2024-07-05
MaX_Dz,Дон,Отпугиватель2,7,2024-07-05
MaX_Dz,Поволжье,Коньки_детские,7,2024-07-05
MaX_Dz,Поволжье,Замок_электрон2 накладной,7,2024-07-05
MaX_Dz,Москва-Восток и Дальние регионы,Автополив_5,7,2024-07-05
MaX_Dz,Санкт-Петербург и СЗО,Замок_электрон 8,7,2024-07-05
MaX_Dz,Санкт-Петербург и СЗО,Замок_электрон_6_без_завертки,7,2024-07-05
MaX_Dz,Москва-Восток и Дальние регионы,Автополив_6,6,2024-07-05
MaX_Dz,Санкт-Петербург и СЗО,Велосумка_с_экраном,6,2024-07-05
MaX_Dz,Юг,Замок_электрон_6_без_завертки,6,2024-07-05
MaX_Dz,Урал,Смарт_карта01,6,2024-07-05
MaX_Dz,Москва-Запад,Замок_электрон 9,6,2024-07-05
MaX_Dz,Москва-Запад,Автополив_6,6,2024-07-05
MaX_Dz,Москва-Восток и Дальние регионы,Отпугиватель2,6,2024-07-05
MaX_Dz,Санкт-Петербург и СЗО,Шлем-маска черный,6,2024-07-05
MaX_Dz,Санкт-Петербург и СЗО,Коньки_детские,6,2024-07-05
MaX_Dz,Дон,Отпугиватель_зеленый,5,2024-07-05
MaX_Dz,Дон,Замок_электрон_6_без_завертки,5,2024-07-05
MaX_Dz,Поволжье,Сушило_нов_черный,5,2024-07-05
MaX_Dz,Москва-Запад,Замок_электрон4сWIFI,5,2024-07-05
MaX_Dz,Москва-Запад,Сушило_нов_черный,5,2024-07-05
MaX_Dz,Поволжье,Автополив_6,5,2024-07-05
MaX_Dz,Санкт-Петербург и СЗО,Отпугиватель2,5,2024-07-05
MaX_Dz,Юг,Велосумка_10л,5,2024-07-05
MaX_Dz,Москва-Запад,Отпугиватель2,5,2024-07-05
MaX_Dz,Москва-Восток и Дальние регионы,Отпугиватель_зеленый,5,2024-07-05
MaX_Dz,Москва-Запад,Автополив 1,5,2024-07-05
MaX_Dz,Юг,Отпугиватель_зеленый,5,2024-07-05
MaX_Dz,Поволжье,Замок_электрон_6_без_завертки,5,2024-07-05
MaX_Dz,Москва-Запад,Велосумка_с_экраном,5,2024-07-05
MaX_Dz,Москва-Запад,Велосумка_75л,5,2024-07-05
MaX_Dz,Поволжье,Велосумка_10л,5,2024-07-05
MaX_Dz,Санкт-Петербург и СЗО,Замок_электрон 9,4,2024-07-05
MaX_Dz,Юг,Отпугиватель2,4,2024-07-05
MaX_Dz,Юг,Автополив_6,4,2024-07-05
MaX_Dz,Москва-Запад,Велосумка_10л,4,2024-07-05
MaX_Dz,Москва-Восток и Дальние регионы,Замок_электрон_6_без_завертки,4,2024-07-05
MaX_Dz,Санкт-Петербург и СЗО,Сушило_нов_черный,4,2024-07-05
MaX_Dz,Санкт-Петербург и СЗО,Замок_электрон2 накладной,4,2024-07-05
MaX_Dz,Поволжье,Зарядная_станция01,4,2024-07-05
MaX_Dz,Юг,Замок_электрон2 накладной,4,2024-07-05
MaX_Dz,Поволжье,Велосумка_75л,3,2024-07-05
MaX_Dz,Москва-Восток и Дальние регионы,Замок_электрон4сWIFI,3,2024-07-05
MaX_Dz,Поволжье,Автополив_5,3,2024-07-05
MaX_Dz,Дон,Велосумка для руля,3,2024-07-05
MaX_Dz,Дон,Замок_электрон2 накладной,3,2024-07-05
MaX_Dz,Дон,Велосумка_10л,3,2024-07-05
MaX_Dz,Юг,Смарт_карта01,3,2024-07-05
MaX_Dz,Урал,Коньки_детские,3,2024-07-05
MaX_Dz,Юг,Автополив_2,3,2024-07-05
MaX_Dz,Юг,Велосумка_с_экраном,3,2024-07-05
MaX_Dz,Поволжье,Замок_электрон 9,3,2024-07-05
MaX_Dz,Урал,Автополив_6,2,2024-07-05
MaX_Dz,Юг,Велосумка_75л,2,2024-07-05
MaX_Dz,Санкт-Петербург и СЗО,Замок_электрон4сWIFI,2,2024-07-05
MaX_Dz,Юг,Шлем-маска черный,2,2024-07-05
MaX_Dz,Поволжье,Велосумка_с_экраном,2,2024-07-05
MaX_Dz,Москва-Восток и Дальние регионы,Велосумка для руля,2,2024-07-05
MaX_Dz,Дон,Замок_электрон 9,2,2024-07-05
MaX_Dz,Дон,Велосумка_с_экраном,2,2024-07-05
MaX_Dz,Юг,Велосумка для руля,2,2024-07-05
MaX_Dz,Поволжье,Велосумка_20л,2,2024-07-05
MaX_Dz,Москва-Запад,Зарядная_станция01,2,2024-07-05
MaX_Dz,Москва-Восток и Дальние регионы,Коньки_детские,2,2024-07-05
MaX_Dz,Москва-Восток и Дальние регионы,Зарядная_станция01,2,2024-07-05
MaX_Dz,Москва-Восток и Дальние регионы,Велосумка_75л,2,2024-07-05
MaX_Dz,Дон,Автополив_2,1,2024-07-05
MaX_Dz,Калининград,Автополив 1,1,2024-07-05
MaX_Dz,Калининград,Велосумка_30л,1,2024-07-05
MaX_Dz,Дон,Велосумка_75л,1,2024-07-05
MaX_Dz,Дон,Замок_электрон4сWIFI,1,2024-07-05
MaX_Dz,Дон,Автополив_6,1,2024-07-05
MaX_Dz,Дальний Восток,Сушило_нов_сталь,1,2024-07-05
MaX_Dz,Поволжье,Смарт_карта01,1,2024-07-05
MaX_Dz,Поволжье,Велосумка для руля,1,2024-07-05
MaX_Dz,Урал,Полотенцесушитель,1,2024-07-05
MaX_Dz,Сибирь,Велосумка_10л,1,2024-07-05
MaX_Dz,Санкт-Петербург и СЗО,Велосумка_75л,1,2024-07-05
MaX_Dz,Сибирь,Замок_электрон 8,1,2024-07-05
MaX_Dz,Санкт-Петербург и СЗО,Велосумка_10л,1,2024-07-05
MaX_Dz,Сибирь,Автополив_6,1,2024-07-05
MaX_Dz,Поволжье,Автополив4_квадратный,0,2024-07-05
MaX_Dz,Поволжье,Автополив 1,0,2024-07-05
MaX_Dz,Санкт-Петербург и СЗО,Автополив 1,0,2024-07-05
MaX_Dz,Санкт-Петербург и СЗО,Автополив4_квадратный,0,2024-07-05
MaX_Dz,Сибирь,Отпугиватель2,0,2024-07-05
MaX_Dz,Сибирь,Отпугиватель_зеленый,0,2024-07-05
MaX_Dz,Сибирь,Замок_электрон_6_без_завертки,0,2024-07-05
MaX_Dz,Сибирь,Велосумка_75л,0,2024-07-05
MaX_Dz,Сибирь,Автополив 1,0,2024-07-05
MaX_Dz,Сибирь,Зарядная_станция01,0,2024-07-05
